Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dretnd,Adjprcnd,Markettype,Trdsta,ChangeRatio
990001,2022-03-04,23.996662297604463,23.996662297604463,23.63968951287743,23.78917398345434,16213751,403871596.66577446,-0.004456223617102474,42.958844402243,32,1,0.0011966106419594785
990001,2022-03-07,23.832984250439434,24.208364856776374,23.177961403313972,23.31954850504379,14914708,378443055.8546647,-0.014921251298814327,36.409754037508264,32,1,0.02914475554106387
990001,2022-03-08,23.24806116865119,23.861319356062527,23.188699763274695,23.829933628576043,13645130,328883603.19469076,0.018654340698664937,26.77247524929839,32,1,-0.005091084327222224
990001,2022-03-09,23.912665984783814,24.126868121167487,23.115820118245033,23.431030342246657,31497270,677653025.9189866,-0.017222031261368734,61.63414877654042,32,1,-0.06621327546931198
990001,2022-03-10,23.37885586027465,23.628784432565983,22.306584840400863,22.646278444775888,28120645,661472139.3122822,-0.03385828176257364,21.954551877834934,32,1,-0.009011219487124633
990001,2022-03-11,22.38998185104428,23.10065812052126,21.917852485558722,22.549757477773007,33279155,655546376.2769003,-0.00206131904284628,15.74093591733859,32,1,0.023319809211902617
990001,2022-03-14,22.28566393411155,22.96463249775832,22.283481011147416,22.96463249775832,57531619,1394949297.1497848,0.017964239034854175,51.70435406252799,32,1,0.0052046451204025065
990001,2022-03-15,23.136424569433963,23.351736911944226,22.7894830972204,22.997424169907763,24001607,492050916.0751306,0.0033503431549253347,20.827359031458464,32,1,-0.04234812720589646
990001,2022-03-16,23.479480432409222,23.98793798526975,22.975737192990866,23.6799111937922,24421259,634541036.7523805,0.02860996398848228,35.81524380488688,32,1,0.07982609176795741
990001,2022-03-17,23.543559693653364,23.884846576131043,22.69102395927676,22.972599477245915,22942679,510603338.79666966,-0.028318014641375174,13.244494705959905,32,1,0.03070720151869428
990001,2022-03-18,23.09184419873918,24.995924165905407,22.674916367197426,24.62680501345645,7726662,199117202.58508983,0.06678877304777095,12.93616848262361,32,1,0.002494213005612719
990001,2022-03-21,24.218821440054384,24.426150753755216,23.948238635413148,24.120255120564696,11042764,263858653.81768337,-0.017052217984751115,21.262777986287055,32,1,0.09749744791445554
990001,2022-03-22,24.07223393300335,26.24228478223661,23.697532698861814,25.828431847529245,28397489,661137865.0448233,0.0717057862620349,96.65801535600002,32,1,-0.013644230780717387
990001,2022-03-23,25.682196620901568,26.269806391921577,25.49507485072702,26.03428214482379,15668956,414412164.3658691,0.0054957564540258665,41.139831358570596,32,1,-0.05786083409221058
990001,2022-03-24,25.72440528816665,27.026804123199245,25.100297823681732,26.5243889668474,19925114,526795874.57063746,0.019209570182442223,26.62284112289137,32,1,-0.009094855672821393
990001,2022-03-25,26.490487074804633,26.686005616737162,26.14363517736877,26.32512615083243,8126884,257164743.92114288,-0.005936112959228848,24.661486585474083,32,1,-0.000587234686887133
990002,2022-01-03,13.496116442760295,13.59815718513174,13.34945644397405,13.434609760013636,68187150,822767503.8798599,0.005423318773783462,673.1159138094354,4,1,0.0060120065377123584
990002,2022-01-04,13.425624072896671,13.49637223609901,13.331781968745233,13.431801750712273,99531710,1255431334.7616706,0.0006613170579621389,1063.7370640221752,4,1,0.014240724543371245
990002,2022-01-05,13.38632812351703,13.583084518897156,12.946845890132911,13.159361220586037,84199527,1054670806.5641371,-0.017098360381650083,900.1356064193465,4,1,-0.016277174362499373
990002,2022-01-06,13.01300528477281,13.145478382436366,12.056816664670079,12.134853518408548,107824916,1322548965.2362132,-0.07991264249351412,847.6850511639757,4,1,0.0027414021664718792
990002,2022-01-07,12.132938935273689,12.256163719802814,12.115983330607538,12.242623282333014,72045014,862037033.0201515,0.006967281850234906,1184.5842591037426,4,1,-0.028010136479336565
990002,2022-01-10,12.157049977118369,12.444536533670744,11.942252902606887,12.293509521848849,85042001,980942274.5850147,0.002044309199311929,1330.6273983707317,4,1,-0.006631924241273881
990002,2022-01-11,12.351881294183697,12.63143492577961,12.14834943722619,12.463966987286028,78448831,1041033851.8896446,0.017399453136990328,1157.2550511116594,4,1,0.015956555664372526
990002,2022-01-12,12.396005032302421,12.692621538101962,12.253315481435699,12.53879355631642,46518479,591661792.2723417,0.0067315416345248204,1140.3686789705553,4,1,-0.01652034190995771
990002,2022-01-13,12.611985653466371,12.660956698867219,12.146547594279522,12.242157940019386,128680436,1465389983.755397,-0.023617626323475686,740.8621170512079,4,1,-0.0037948392329827238
990002,2022-01-14,12.163895026861281,12.22653698889261,12.112353259770929,12.159643752747687,234052331,2994826980.003888,-0.00819356510495943,929.9575080671276,4,1,-0.01999738504526154
990002,2022-01-17,12.30723778630407,12.34118728355043,12.127652320296884,12.173092671137166,88832467,956237424.9735357,0.005797645225957337,1266.9295885954546,4,1,0.003223564867138349
990002,2022-01-18,12.079694158765967,12.456690993967468,11.958267164247268,12.322190571022478,127568931,1328253099.2326963,0.009384872331872546,811.6666219893123,4,1,0.03339415841634142
990002,2022-01-19,12.301009992593622,12.367395690023233,12.206301260853692,12.236182945034095,85618467,1015167510.9928437,-0.0075360705117716404,1165.822447295849,4,1,-0.022268154385400293
990002,2022-01-20,12.296310696460695,12.520563523173786,12.242777117960706,12.449567987206123,32461758,410639497.5937615,0.01645227947115441,848.8976693519647,4,1,-0.007168305829363652
990002,2022-01-21,12.64662651340161,12.9586381289022,12.23931716037501,12.592623871382182,67041970,990947017.0175682,0.012356104332932601,1292.6220165017999,4,1,0.009774600463721075
990002,2022-01-24,12.411093626023431,13.161978432343268,12.411093626023431,13.118801797568928,207482331,2754299037.409998,0.042161534103704865,850.3278355147654,4,1,0.017348588135926196
990002,2022-01-25,12.98445039732723,13.554339063791325,12.771932834439639,13.36592953829052,266290320,3650621409.390112,0.019358632887498003,1254.9426650929222,4,1,0.006281007668151861
990002,2022-01-26,13.458655818794833,13.535474979738536,13.100783111959524,13.20941684849513,96007927,1378317232.9314008,-0.0128531041206064,1254.3420322470458,4,1,0.013411507559620324
990002,2022-01-27,13.385673064589938,13.717896352777004,13.250093941852601,13.576389069666638,71741041,872029809.7422249,0.026850582148075394,1058.2653880662629,4,1,-0.015013584527761716
990002,2022-01-28,13.63704284308183,13.742788481870281,13.08609334967609,13.154137529092987,135953519,1846497652.1801004,-0.03082587978490014,1008.2056808411974,4,1,0.002204356839254203
990002,2022-01-31,13.207445608144592,13.499936469513004,13.00700610293892,13.282931610598542,68702205,992456752.2190294,0.008566359253077811,785.326698365749,4,1,-0.00506880620774654
990002,2022-02-01,13.093628562187083,13.200015088600587,12.944633305407748,13.060502552751506,123006116,1367026892.4231174,-0.013962857877903386,766.5719463438011,4,1,-0.016470173041450785
990002,2022-02-02,13.133656016257136,13.396103402818268,12.81093955200979,13.099908575842788,94989972,1196863638.2495298,0.0009400781771927146,1715.1789313840661,4,1,-0.0029762481849632807
990002,2022-02-03,13.155266891111053,13.71206615652256,12.866324263673306,13.341424103230471,69597338,874939234.0728985,0.02281373292497253,864.3735976602173,4,1,-0.01388286852535045
990002,2022-02-04,13.440485824197669,13.627850915961453,13.262375754342788,13.575063751481524,128676519,1757563963.5024617,0.015072101863977882,671.5050284087656,4,1,-0.018314494175337315
990002,2022-02-07,13.604119472902486,13.706024181443157,13.508788435564611,13.616730441881746,102837204,1303409677.7318523,-0.00044595574188862496,1122.365922368219,4,1,0.0020479308431901226
990002,2022-02-08,13.67287202588644,13.712003946100568,13.596696942088018,13.682459798190715,244898510,2642150943.5548334,0.009490034267652733,928.9961729874856,4,1,0.030903763199561684
990002,2022-02-09,13.361396460339401,13.530283604648647,13.252073988836848,13.428567534552586,165312861,2014155655.5593,-0.021684709010558717,1071.7132092801432,4,1,-0.022574312868131614
990002,2022-02-10,13.09596922051094,13.624441544156994,12.88698124060494,13.300797843134761,103240345,1553499460.8162477,-0.006862192641518596,1042.673192710728,4,1,-0.02075903899542233
990002,2022-02-11,13.191035900453937,13.76785604150345,12.877113718987923,13.450994403931505,56429460,755063170.4354448,0.009753883720210419,790.3499726530943,4,1,0.003324178590119964
990002,2022-02-14,13.429979345359929,13.777500609948632,13.359678511604569,13.581812567525423,58928045,815010948.6829613,0.01310909026696327,652.7327593695269,4,1,-0.02719583992290867
990002,2022-02-15,13.537107684357942,13.81554330666099,13.247869071841356,13.516147485217461,156546234,2209204616.948155,-0.011394658428308014,1032.9544453747178,4,1,-0.01390332015626652
990002,2022-02-16,13.296889543801104,13.745539742184008,13.12973851193359,13.648755916600097,141203833,2110498319.5298712,0.01031615169967947,1375.3705512524027,4,1,0.007493001637918017
990002,2022-02-17,13.856530559765059,13.931268756679636,13.378574888755248,13.541913736702165,65196012,771941522.4349142,-0.0033915229651692892,957.5623161878833,4,1,-0.011497291214758228
990002,2022-02-18,13.555050703951798,13.68013704520468,13.309302630519674,13.409651178057235,90967995,1310447855.0989726,-0.009166626478714088,1102.1045421292204,4,1,-0.0014761108154452921
990002,2022-02-21,13.477277412524005,13.7628148974941,13.25491522632345,13.469983702103752,70884038,940326916.0676116,0.005693092756696716,1245.8593193264535,4,1,0.026204494559125123
990002,2022-02-22,13.681338613792967,13.7799134358096,13.60738127951122,13.771900982063945,61337372,849641578.9548706,0.01863930796106624,911.0538354042511,4,1,0.009054255787035273
990002,2022-02-23,14.041840193934037,14.187746688706483,13.368385842579631,13.454816823340446,44478657,664799850.2404718,-0.02298931184688963,872.0120725627037,4,1,-0.024407994872820832
990002,2022-02-24,13.395826933486882,13.811961703249205,13.30854022826797,13.670069719072206,99171316,1295351614.6421285,0.015236061078940377,915.5210929448455,4,1,-0.011026928253755619
990002,2022-02-25,13.694256095042203,14.020608095210868,13.47565839416258,13.837172238353855,97697481,1373798702.0635161,0.01249669591270261,1278.0808599510867,4,1,0.02801135430857062
990002,2022-02-28,13.64274414004043,14.061869882409564,13.446678179935523,13.831535591495442,85975295,1153418420.2657962,0.002446881254015978,1171.8077230151496,4,1,-0.0025951158140065577
990002,2022-03-01,13.86916707704639,14.248029276175762,13.574292443871553,14.000677303015088,57307074,787244555.048291,0.008060927217456968,1110.155046939609,4,1,-0.02319881022282285
990002,2022-03-02,13.84672399354618,14.133713028347325,13.562409151323202,14.01190308557381,109983281,1533847501.9088376,-0.0001803919295001266,780.902848071208,4,1,0.007371681053348335
990002,2022-03-03,13.934087015733144,14.063611088877353,13.343014843087536,13.51002787992377,71108939,1102125384.8105307,-0.03219286171961727,1618.9228440666961,4,1,0.0077251947209816445
990002,2022-03-04,13.630238621961048,13.712544239919872,13.465312066439338,13.517386302182805,137716325,1746018972.8887618,0.0011023777193403697,1061.4644654845933,4,1,0.02977543835412627
990002,2022-03-07,13.566219667377494,13.893274898759346,13.378064645157663,13.685974524502868,114349163,1438002471.5077739,0.011727549487497506,986.8880852534209,4,1,0.006478948647578939
990002,2022-03-08,13.852039915925976,13.97251348023626,13.665092870187513,13.80766688006534,83892125,1097760422.9162378,0.00923294310677298,1222.289215792108,4,1,0.01299824708969025
990002,2022-03-09,13.882551869525475,14.007634260631793,13.678691674424508,13.860938041576677,140278044,1951892785.5488684,0.0013242428031898373,1222.30349352556,4,1,0.02099655116691423
990002,2022-03-10,14.020611973972692,14.031660545406863,13.831264742048027,13.84130304647771,69409477,985609297.1236029,-0.0014817467054327035,1019.9397978935651,4,1,-0.02735574375853887
990002,2022-03-11,13.687622576754224,14.335916450132112,13.45060380998553,14.12090632505542,68684148,1073187731.0289154,0.02078240052403137,1219.990385622216,4,1,-0.0029611381791197836
990002,2022-03-14,14.249254009994853,14.349889557717955,14.031334017126643,14.113421000771117,100284028,1416559321.4812553,0.0013332412060052417,1644.0053487361615,4,1,-0.004964163056880532
990002,2022-03-15,14.04920888858183,14.276925214615263,13.839238667796838,14.12607203490547,145623806,1818107206.8540304,0.00017885760258136627,1199.02565087139,4,1,-0.0025763410258347035
990002,2022-03-16,14.107359715222104,14.71884110579889,13.73646765849046,14.389337056547708,94402697,1265381749.2993832,0.016661811735549082,995.8126633130178,4,1,-0.004040965749470987
990002,2022-03-17,14.295412559689566,14.750103707314862,14.064139005136305,14.49603151685149,100437035,1445073246.6008627,0.008204220108161292,820.8431034927552,4,1,-0.008356028120568385
990002,2022-03-18,14.762025579707853,14.863815072650453,14.358417697441281,14.484570770319111,103016084,1539273114.0329344,3.737255093147373e-05,818.2723070299838,4,1,0.014307083597240054
990002,2022-03-21,14.427181399016732,14.813181525206954,13.92827434467145,14.482287833940584,87299425,1304596479.9962587,-0.0004283010728126445,872.8319305727483,4,1,-0.009058198939143308
990002,2022-03-22,14.56209741449164,14.812413351706812,13.708335098775574,13.977219222587976,113217665,1439693866.1702423,-0.03641074378681425,908.8915586332824,4,1,0.021290216911738692
990002,2022-03-23,14.021266404050635,14.057551646889284,13.60254054294612,13.696415335295821,107685317,1384839355.0689096,-0.01711874957344552,786.1755879037034,4,1,-0.017215323709565484
990002,2022-03-24,13.725113903492103,13.816190532748632,13.521947846190841,13.594937655570511,47289266,724642865.4014974,-0.00611117774273479,979.5309617297484,4,1,-0.011298070287075511
990002,2022-03-25,13.535987198246723,13.769299636500554,13.281415955144276,13.509231370972103,168991230,2381134884.4712095,-0.007642087281241864,1012.3251364997171,4,1,-0.03810333693373621
990003,2022-01-03,15.912927268379397,16.16177941264788,15.565187956986248,15.807786980693974,21351679,348616011.8936547,-0.00584353253904261,736.2957175010121,4,1,0.018353626554081615
990003,2022-01-04,16.055312394028878,16.27765184602657,15.641977226872447,15.729337572152545,65799774,1026739047.09915,-0.0021936624576905676,1172.291831005249,4,1,0.0276410630503355
990003,2022-01-05,15.859316864799899,16.100238443792524,15.688266433293357,15.856413223990502,122144953,2026898992.5589573,0.011153643755425175,542.5693166287124,4,1,0.02617739220372806
990003,2022-01-06,15.931385054404128,16.17834806628069,15.002600492989997,15.330042776942467,82041708,1215040373.7177584,-0.03833983039492968,831.8451679723627,4,1,-0.01631711951711273
990003,2022-01-07,15.429429858594219,15.537539829346462,15.18740037914264,15.330261768904181,43916658,738996189.878415,-0.0009520517230293423,1273.3218761587245,4,1,0.03525443320022988
990003,2022-01-10,15.376628967045635,15.590014056577449,15.06677494050899,15.309787988911191,134622235,2181207969.933335,0.0006007770385416849,1887.2925660992257,4,1,-0.005828412322896345
990003,2022-01-11,15.568183378878945,15.77412678196211,15.37873022811495,15.465077304188842,211011324,3151832659.4005423,0.01088641008087125,940.5383829645314,4,1,-0.01802796650924967
990003,2022-01-12,15.40871374257528,15.552259338998143,15.246351348905499,15.327997818710998,80717997,1275298981.1684546,-0.010032361976155474,1619.600136729081,4,1,-0.0014272445622763028
990003,2022-01-13,15.381846218988105,15.64408584248387,15.096067867729118,15.322457191212235,145633178,2319384877.8365774,-0.001525276474885454,2057.2646925875565,4,1,0.04163899771511217
990003,2022-01-14,15.475826551341767,15.852963822347757,15.114740805348665,15.536623270264725,279292759,4280814304.8326015,0.011895451282043558,823.4856847712973,4,1,-0.017159884036502367
990003,2022-01-17,15.570205992980966,15.781670330050725,14.809650105242156,14.984171212834111,71633042,1110097399.8150423,-0.034444233944274205,1584.712702235362,4,1,0.018053844359829686
990003,2022-01-18,14.955651737212182,15.259425499617821,14.712427572094533,15.09953418819848,59190022,927871451.5832211,0.008259882286746309,1771.6243981817825,4,1,-0.009307426744650519
990003,2022-01-19,15.273683028036032,15.57150624590471,14.70266678999295,14.93545836983727,325336748,4517020572.498553,-0.007990899493675006,745.99561073533,4,1,0.05149586155681991
990003,2022-01-20,14.641327658309606,15.06399367152277,14.580853385146954,14.935048657400493,259967307,3686669505.7568374,-0.0004202738203603803,1216.8554060682,4,1,-0.03630265156284143
990003,2022-01-21,14.957913942821296,15.180983172099694,14.796404939590238,14.916907492387411,147312264,2117198375.8471715,0.0025821332143611676,323.2417505075587,4,1,-0.034753460979968245
990003,2022-01-24,15.036989156039928,15.358301989309759,14.882311770853521,15.187828008496929,37506456,534484401.0707131,0.013392158150836468,303.03093711011576,4,1,-0.03786385485765425
990003,2022-01-25,15.068978815952836,15.35607528235495,14.92969000846405,15.277704657430641,406520211,7048386190.526298,0.005166968716738556,442.5597667142912,4,1,-0.00786278662238821
990003,2022-01-26,15.355524139214593,15.686710337718852,14.94278660079105,15.330633715735486,111491846,1810552887.4377916,0.00040171347112918476,958.1868883725506,4,1,0.00617783993201809
990003,2022-01-27,15.253041285574735,15.558208998186906,15.123594316219043,15.3298020036571,155558985,2494402351.1150203,0.009384367349167609,1163.9504526439337,4,1,-0.0354284642191163
990003,2022-01-28,15.35437758177863,15.367205649083166,15.130862608289297,15.269781524675532,96726123,1729563397.4844189,-0.00909860561499943,326.1513392754323,4,1,-0.05197992309822845
990003,2022-01-31,15.195164471053035,15.862936158651928,15.050529751541669,15.652189525523914,80232734,1388589851.2003722,0.02725328492281956,724.2013029410533,4,1,-0.015326246337586232
990003,2022-02-01,16.048135874841748,16.055523202966338,15.443325995521095,15.555035356486117,44156771,700052085.2140603,-0.008770714249486184,751.814371157778,4,1,0.024703273993932236
990003,2022-02-02,15.612754721360805,15.974832483649084,15.424007324692269,15.802835734169713,51549917,867513533.1875321,0.017160701738663433,427.691333948195,4,1,-0.04892320171263815
990003,2022-02-03,15.51605015475196,16.177804721322058,15.465696211532375,16.163595676775362,59257347,938072420.6932349,0.016681510184729194,687.4237300050831,4,1,-0.0247494301024871
990003,2022-02-04,16.206750434752117,16.393790128311526,15.941277469408975,16.17863307636138,56108844,1047566390.6352074,0.0027855970696957924,1365.050180620497,4,1,0.020342347682180243
990003,2022-02-07,16.15574836400579,16.242750694298568,15.91308718211404,15.978645210642519,43719428,739639518.1956369,-0.010084999639883567,814.6388025192745,4,1,-0.00827886472892885
990003,2022-02-08,15.906716020466254,15.906716020466254,15.406180624405957,15.406180624405957,85487307,1239361695.2836213,-0.035668647936718506,1348.9349430082327,4,1,-0.0013377586939144627
990003,2022-02-09,15.365812812111612,15.746396786883196,15.094224467232394,15.407434662851044,174344901,2538788450.7538276,0.004992540120682713,1239.6954013120585,4,1,-0.0359323028898782
990003,2022-02-10,15.319657683496445,15.95478074073152,15.09162901824411,15.678462412987061,84843968,1385693247.9568655,0.012809196352069794,1093.440748795583,4,1,0.004017375155818589
990003,2022-02-11,15.746924234325416,16.533781894041347,15.634750672679118,16.399252632210196,106160539,1693634138.2934964,0.04690133904765218,767.7088485269884,4,1,0.0044217150148066365
990003,2022-02-14,16.310363413168382,17.226495546896167,16.059855331585872,16.924788823420357,311075206,4874492239.171858,0.029721646160099924,960.7186471151348,4,1,0.0173962747295632
990003,2022-02-15,16.84886295431593,17.132729061467327,16.60068957916407,16.91921897621017,22012239,325589744.6587451,0.0025515981868941494,480.11343486561697,4,1,0.0170541217839531
990003,2022-02-16,16.778910936419756,17.30670624962381,16.61575651927762,17.109402188306007,117733898,2018318435.387529,0.011992010757414986,1544.516191802334,4,1,-0.005430337563345236
990003,2022-02-17,17.42417678587878,18.489047557059376,17.16370583189605,18.31264763704478,170399625,3377140126.521086,0.0655503892919476,2061.2167784721746,4,1,0.012512372914135272
990003,2022-02-18,17.834505446896163,18.542878616953924,17.64996739813757,18.32949551441632,108820373,1969291646.5895863,0.0045488839448107376,433.429377461679,4,1,-0.03297392898680901
990003,2022-02-21,18.25280202271735,18.673635052259836,18.15845384143584,18.4760860488102,29982367,517371428.9508859,0.006185238419425052,455.524788197632,4,1,-0.013867722873265287
990003,2022-02-22,17.896742918046858,18.471056743764766,17.389841544614434,17.998598590394636,65161836,1079637906.6804924,-0.026575573914988077,800.9366255497501,4,1,0.013923561649450335
990003,2022-02-23,17.99323007870327,18.23292668303482,17.71531948839485,17.98129733889124,119377657,2143547642.0698633,-0.0036611824797999045,418.8374214661887,4,1,-0.046803850345441315
990003,2022-02-24,17.72391135204293,18.03480096935222,17.545850556772262,17.974743974668044,77084158,1323098890.0754461,0.0034477912708205513,1084.4904891131312,4,1,-0.03282013364765841
990003,2022-02-25,18.067240692325765,18.44645706718658,17.78552845941499,18.174828310645783,133994342,2271221992.227271,0.010648571850090816,428.62564915169116,4,1,-0.01916060265317179
990003,2022-02-28,18.045653611655325,18.795986409101083,17.738987789027224,18.593208043024834,74409533,1340919248.4670568,0.021684674635821435,2328.891746526,4,1,0.009918711675851975
