Stkcd,Trddt,Opnprc,Hiprc,Loprc,Clsprc,Dnshrtrd,Dnvaltrd,Dretnd,Adjprcnd,Markettype,Trdsta,ChangeRatio
990001,2022-01-24,29.470160791404272,29.76120414647795,28.69173531903645,29.03124353869414,25688490,734389794.9055556,-0.01920300178337752,49.30654024086351,32,1,-0.008658408123170012
990001,2022-01-25,29.11787345393225,29.45366617731231,28.68024348611664,29.031008191810503,9727210,293021090.0955546,-0.0015207530291647623,29.863985779867416,32,1,0.04602217493090527
990001,2022-01-26,29.003718058506664,29.67360674094289,28.264490750679144,28.827083883517645,43815856,1286851136.0803537,-0.002349280408114128,24.049978315316398,32,1,0.05012371676984669
990001,2022-01-27,28.912734924644592,29.42464266233435,28.26822590747894,28.779224624632167,44659658,1240719013.4154515,-0.005442807069013721,21.88547224791411,32,1,-0.03264713394164364
990001,2022-01-28,28.58635784621542,28.980923293562956,28.552961853285503,28.757281994381607,37421120,1074487331.1005833,0.00034728294158156275,41.30666910640296,32,1,-0.0045724532258821955
990001,2022-01-31,28.72997076883533,29.03972098213123,26.951002076230054,27.353290878920944,7823831,225158028.55643642,-0.053064451325760396,35.314471176442304,32,1,0.0002346685947338784
990001,2022-02-01,27.37938837625521,27.634502271711455,27.030798713640433,27.227268939429475,32739244,939552967.8037982,-0.000580428075227231,45.31363375125816,32,1,-0.03879049409492195
990001,2022-02-02,27.575205249591004,27.894075614166717,27.093704308361573,27.480927432876673,25660164,727882287.3038899,0.00561025939465181,34.05105360708569,32,1,-0.005052881847354586
990001,2022-02-03,26.66629404258288,28.557603374032745,26.376163883715105,28.21918997715725,7899290,190070987.29939774,0.03256930938578393,50.49492221456928,32,1,-0.0028410177573596884
990001,2022-02-04,28.17215089234727,29.018445221579444,27.878649971287967,28.662938576302817,19092263,590306606.3943121,0.012293913144677714,33.326825121767,32,1,0.03830470957572384
990001,2022-02-07,28.628547800938126,29.247536700971605,28.505400606630758,29.036771173014348,24995100,719182514.3799024,0.013584726509949406,49.52155761158677,32,1,0.04074163377771771
990001,2022-02-08,29.085135397739485,29.858838435206415,28.498936494662768,29.265834000766965,27849422,764948013.9683868,0.010288532312368955,52.018323934314466,32,1,-0.01496960653525922
990001,2022-02-09,29.291143220136732,29.342048813266878,28.607352916573127,28.819002065463984,23990506,679523226.2629956,-0.01732824188334043,19.74687116663621,32,1,-0.010790949087217592
990001,2022-02-10,28.406696777849387,29.99752754799953,28.045024584031502,29.73262127943794,25710352,691665825.1221255,0.02957126334616515,10.826489086808527,32,1,0.021050159143874834
990001,2022-02-11,29.737984970331976,30.616783164823406,28.310777646825787,29.156773782750584,49374956,1399426828.882843,-0.016352467587337053,76.27353247794225,32,1,-0.02425022016317606
990001,2022-02-14,29.7927163928776,30.09595841893968,29.071104822562376,29.44228414777901,42118657,1201346395.5464678,0.012564767005923703,36.588144268205916,32,1,0.018307362904625223
990001,2022-02-15,29.091185485575767,29.964550841245337,28.462197419869582,29.34018361722861,3840812,125841820.98474681,-0.006805123454712306,11.463358460377503,32,1,-0.006221081688328635
990001,2022-02-16,29.698471695768163,29.990620882573516,27.188183475083243,27.46093355928344,16534420,461423163.52039677,-0.06239102089209525,20.82800894131851,32,1,-0.038179898195501744
990001,2022-02-17,27.415090185134687,27.879111662825466,26.726392872234612,27.133721072584873,17787067,488999431.47295374,-0.013023138363622353,49.16029090244097,32,1,-0.03772446321383603
990001,2022-02-18,27.14277347223401,27.336308369101975,26.27581310008642,26.616077516263022,7030070,204363960.84942457,-0.019589140513987854,26.835881656638207,32,1,0.04942963960246857
990001,2022-02-21,26.359388592385812,26.954653541448437,26.0158572296629,26.590399328792643,21293470,540582727.413142,0.002291340504251442,23.43909439863075,32,1,-0.008705117647381657
990001,2022-02-22,26.761245418106938,26.77871389450097,26.35983502142408,26.614183772801283,41009226,1104973535.3156526,0.0007137421182990224,70.34201204713486,32,1,0.05643763459143138
990001,2022-02-23,27.09362975277806,27.443961049004635,26.10508530627079,26.563644682138293,11024982,287258140.97466546,-0.006082403226569801,17.109611595111474,32,1,-0.021656069542041197
990001,2022-02-24,26.654926258114106,27.09240142812621,26.629716980237014,26.879110840066712,26305918,681369852.7950934,0.013911425732714153,19.821053401111467,32,1,0.007523750535226855
990001,2022-02-25,27.426407379582596,27.86930895938615,26.06979403428783,26.341946179502912,11138745,345634533.6614028,-0.01596139539828906,35.64712459980397,32,1,0.08371336527684467
990001,2022-02-28,26.770129267265897,27.35024622029974,25.758289473736045,26.23877333399604,13994580,331820000.66138375,-0.010579155373212659,39.512812133286744,32,1,-0.0413699412058358
990001,2022-03-01,26.28690830871145,26.69712294596943,25.156445830936036,25.55769244419188,49300811,1213679923.0214448,-0.024959239640853795,41.98789428411332,32,1,-0.07183995529964667
990001,2022-03-02,26.036472224278082,26.333850918022787,25.712443535469934,26.05468685939233,15346309,369149055.27025664,0.021459702765420224,53.23200667028838,32,1,0.04361179339392281
990001,2022-03-03,26.208110734657172,26.61814340623038,25.605332921687495,25.956573824270226,27323419,715543875.436143,-0.0025611157308922214,35.38520426743023,32,1,-0.03301026498797485
990001,2022-03-04,26.25522001464623,26.47890171140458,25.46981278734935,25.91136023880051,6375216,182263485.11138576,-0.006032498072214535,41.82068418947559,32,1,-0.0037847167656201225
990001,2022-03-07,25.79212275378474,26.30134543146994,25.26730051146904,25.86424132719147,58646594,1763359236.2486403,-0.0008479981131565649,27.156783530079167,32,1,-0.024276677932806252
990001,2022-03-08,25.88079247634523,25.940605813777587,25.09297179846305,25.329800075793063,29753574,826683028.9171845,-0.024626914569138653,32.71913460336954,32,1,0.006688339206711103
990001,2022-03-09,25.05512965429553,25.346207804788307,24.672338995577725,25.14473406110424,19631254,515378889.8074191,-0.0034133763455037615,33.576518770318664,32,1,-0.03749603608717911
990001,2022-03-10,25.273949677775594,25.41452477689773,24.3913397874196,24.470099855789137,26000387,658391569.980531,-0.02676686063666622,35.72337974801697,32,1,-0.009557793365561857
990001,2022-03-11,24.195244449020674,24.269072102766415,24.140274801140404,24.14157637162023,9188827,214227546.7722024,-0.012330771259115768,49.17898947737366,32,1,0.013274218349991177
990001,2022-03-14,24.290771748516434,24.782388718262577,23.339496235562695,23.861297013352356,44359599,893410809.1596074,-0.01355121506331562,43.427100803268814,32,1,-0.03959060559073989
990001,2022-03-15,23.708377306892224,24.734010926760345,23.4242373253639,24.294762591890457,17040218,399165148.2441285,0.018555911147038313,32.371940020272525,32,1,-0.028415801252100983
990001,2022-03-16,24.545756497690416,24.93643745311089,24.380037419791467,24.77364770268172,18941220,423035796.8161927,0.01843666243848102,19.69350084071602,32,1,-0.015628491043095855
990001,2022-03-17,24.901517910693997,24.976744652169863,24.450689131343765,24.460039867229884,15003335,333956208.27078074,-0.009154068111584809,32.81317303304215,32,1,-0.05483622350709743
990001,2022-03-18,24.896785116450594,25.098151189242632,24.742421885652078,24.970080046772015,14664364,342185642.53002936,0.02067640983304634,31.04887055647005,32,1,-0.01835410219932493
990001,2022-03-21,25.216318968682437,25.35083964327382,24.41705886274375,24.5829580080383,28829541,725368184.4774008,-0.015417316983749185,35.275396287073434,32,1,0.0012730117836824515
990001,2022-03-22,24.15469730266573,25.18710107525346,23.61170672859246,24.601597809245288,21362982,539684220.9100659,-0.0017794811237749496,96.65801535600002,32,1,-0.01751979227127117
990001,2022-03-23,24.526325810710027,25.03280305039489,24.159803744435916,24.719468610482632,32027228,771865862.1490344,0.0033735075513056695,23.27933054432016,32,1,-0.012872853503870482
990001,2022-03-24,24.328272274444092,25.339895927948053,24.173280225967105,25.14777973021683,19672616,480266718.7503059,0.02131278656811083,40.24155006655052,32,1,-0.003755542320842794
990001,2022-03-25,25.03808984721813,26.285984965483507,24.697998845844303,25.85823675893244,27536625,905205648.8231608,0.02818116451367354,58.22365722658169,32,1,-0.026808217852448732
990001,2022-03-28,26.285984801587,26.285984801587,25.658871126348405,25.771127013862237,15109007,408315484.5292046,-0.004840542040366975,33.39242958826338,32,1,0.022020724799924625
990001,2022-03-29,25.866897987648567,26.699313933794002,25.596746097778812,26.42710578659944,72312266,2085313056.1365166,0.026602761996548156,96.65801535600002,32,1,0.04902790946038154
990001,2022-03-30,26.29333631199973,26.591868500461988,25.214364787237635,25.645397057273033,8154560,184222342.55830422,-0.03190015836139738,25.343990617274162,32,1,-0.01987028010488897
990001,2022-03-31,25.340373107851626,26.064174754597484,25.050556897892296,25.527383184406705,42257267,1217911700.5005744,0.0018052732858488947,38.03472499854597,32,1,0.014557038443581164
990001,2022-04-01,25.554211843578337,26.437532993689608,25.23824263884719,26.030844739523467,47605373,1311143439.1078029,0.016811241910991655,19.8134477167986,32,1,-0.011721407165840227
990001,2022-04-04,25.6558564254047,26.263706879184955,25.354156228600832,25.78292420048826,12847517,320710939.6160819,-0.00961197786470527,25.7380882778408,32,1,0.010216876693498729
990001,2022-04-05,25.649390624508868,26.738323826513124,25.240708863070644,26.18701254997655,79023453,1936054644.1611502,0.01881136446436638,36.42588491267981,32,1,0.0537339066835891
990001,2022-04-06,26.379529251512682,26.620758379612255,26.148883761626685,26.275523486967153,37930344,965183003.2665879,0.0006520917210977364,51.29529638358433,32,1,0.01540763683093911
990001,2022-04-07,26.624903709393852,27.099844960635476,25.657513359582488,26.03153427575464,39861718,892821845.9536475,-0.009382038708450403,37.925697574751574,32,1,-0.06732978944176385
990001,2022-04-08,26.23655960170122,26.83317055786885,24.272270376000343,24.725806191106336,20018485,560133060.2515389,-0.05151649052471786,64.89693458425849,32,1,0.013425776824986834
990001,2022-04-11,24.179890485476278,24.755987636246953,24.08098997187999,24.666305671041265,18240924,475328481.4680159,-0.005022407426733342,29.869525612013497,32,1,0.041663923646992125
990001,2022-04-12,24.733219560688767,24.923454073987518,23.894604772328044,24.091600110302885,19416669,437794987.7177157,-0.02064514306906865,26.029506106565613,32,1,-0.011068049781086381
990001,2022-04-13,24.06717483155862,24.793392915319824,23.717599253160277,24.278951021710476,27862762,541045837.3238102,0.009363606146687116,96.65801535600002,32,1,0.033063102202630305
990001,2022-04-14,24.372542322944998,24.750835945447722,23.064761084444893,23.339934211059557,44263950,1041389447.555954,-0.040548770289292976,39.59872652468156,32,1,-0.028054390074266952
990001,2022-04-15,23.66799142059734,24.17309446941012,22.521310439266493,22.991048286904466,22793234,542082619.0699447,-0.01712264951943944,20.758904032665072,32,1,-0.056892762809200886
990001,2022-04-18,22.482522931412582,24.32001721420775,22.26259295820425,24.05072297497083,12953956,318799079.0457654,0.05033598223889026,21.068377754863413,32,1,0.0020841341485200874
990001,2022-04-19,24.01496335212144,24.39949432893724,23.15560552321924,23.622198424731124,34735884,862899063.1176584,-0.017946205233367162,18.20221767808932,32,1,-0.06671570268428408
990001,2022-04-20,23.78460001892509,24.131518928054998,23.365222382610703,23.780323865741522,36220550,770192768.298411,0.0037393186336285617,54.00683774613198,32,1,-0.011726985324002279
990001,2022-04-21,23.26112999039866,24.414888441944292,23.053428357918964,24.008440923749063,30304735,741055799.5137475,0.011168515450409467,25.546324130113952,32,1,0.04362093450806629
990001,2022-04-22,24.290527685599276,24.891050899454214,23.445572735001264,24.064068765212642,31709432,845750419.779825,0.0005771961548172684,33.962609799481406,32,1,-0.07227314910158043
990001,2022-04-25,24.08128563686965,24.34898113742186,23.29502187577451,23.480203578533533,17974513,372773908.5805041,-0.022972729219772295,30.418159695666198,32,1,-0.04942262193873112
990001,2022-04-26,23.65321589695939,23.77694973652291,23.3382506826539,23.449298044609645,11853487,278965262.12694377,-0.002742973568395368,48.038647919881626,32,1,-0.04045070460001836
990001,2022-04-27,23.263725641274103,23.764322579678833,23.02924925836491,23.507187762762257,12418138,299509634.1611355,0.005958000532650126,19.26210713116077,32,1,-0.005329684555620316
990001,2022-04-28,23.74947447179759,24.02030161005194,23.14136065555943,23.47220418989788,7934936,191842355.29048088,-0.003531198939711691,16.825007049011685,32,1,-0.01629319514622342
990001,2022-04-29,23.70877992470791,23.954963988925684,23.627432841914136,23.926328551469233,23118377,489664684.3424536,0.019752391321229343,35.91305910577437,32,1,0.04769219865754758
990001,2022-05-02,24.042509370192114,24.38288361352266,23.46787941009702,23.817177024245886,20324416,475111534.1856291,-0.0025558751486391786,44.58171048207531,32,1,0.03156624595409276
990001,2022-05-03,23.898844347051302,24.395284077104407,23.75813059781209,24.0442111818727,18368794,358308111.6674002,0.010236372670261411,38.21973247493249,32,1,0.01492230088721522
990001,2022-05-04,24.14312796270849,26.04796007924106,23.726233090910014,25.457148434678903,3297842,91978996.8734749,0.05400785571543531,19.689702983697305,32,1,0.002245880040724739
990001,2022-05-05,25.226937766502605,25.232781423135805,24.48211305623904,24.48211305623904,10105307,247017157.68606254,-0.03630565471941574,46.57764391133528,32,1,0.011222688659053301
990001,2022-05-06,24.388032397612907,24.712007630042617,23.674731860948757,23.822578997059953,38834217,953740910.9568098,-0.025630263351131437,20.46384571121258,32,1,-0.034285483963215777
990001,2022-05-09,23.853552833824686,24.02785121089767,23.837686802455345,23.966438077856143,14442659,338098813.4049174,0.0041750240056064114,23.309727293245864,32,1,0.02804447330301532
990001,2022-05-10,24.067888094160967,24.225088745170048,23.667453165792665,23.88443636114207,25805690,620505119.6519973,-0.005856048864546265,18.18852644444943,32,1,-0.04335156910947244
990001,2022-05-11,24.061840746138735,24.41463691920221,23.29546935113301,23.468860299278692,9483514,212078937.92868516,-0.010669860957162096,66.4669231387855,32,1,0.027252896903688727
990001,2022-05-12,23.400937674188043,24.245170299658508,23.051367787192795,23.908413964504643,51584552,1133320130.2882962,0.017126863487050743,45.417953544119435,32,1,0.03997002804600205
990001,2022-05-13,23.920411922287293,25.083698981997422,23.696875009427384,24.77226656821192,19284455,466382700.02784765,0.03494057582363202,44.68480522479136,32,1,0.004610972881341624
990001,2022-05-16,25.289524132570648,25.443122114379452,24.48982089455544,24.841434782507196,26090952,537527894.4181259,-0.0019753483128783244,64.45911008915506,32,1,-0.009422668575770714
990001,2022-05-17,24.573786603473962,25.0261950123993,24.219285673670125,24.782915474743078,72693469,2114797506.623587,-5.41109293099526e-06,96.65801535600002,32,1,0.011479381396662118
990001,2022-05-18,24.502513838322447,24.820118685379374,24.451455818285044,24.787732807657886,55070713,1236006760.482374,-0.0007737819807443051,11.500125016727319,32,1,-0.1067793898010909
990001,2022-05-19,24.803289251331407,25.741063662846045,24.428773249817677,25.23894756865062,17674839,430166684.19653887,0.02209642614206444,20.529870809325242,32,1,0.007924481701536047
990001,2022-05-20,25.45532251391878,25.90344151566251,24.691627017281007,25.006635238559063,15432268,373075101.4885135,-0.009245479439957,22.0548818054529,32,1,-0.007143690440669462
990001,2022-05-23,25.027929776641297,25.39400059852384,24.607703429891615,24.910743044635595,16109365,382151045.84296185,-0.006954554391947689,19.21591344027567,32,1,-0.004869540662213692
990001,2022-05-24,25.239235718499575,25.60648809959584,23.447002117109704,23.746205608543086,26955235,599521543.684126,-0.046005830707743965,16.804943928989665,32,1,0.022581593358972772
990001,2022-05-25,23.973479598422745,24.315419702044444,23.36213727725691,23.732324125399938,19686868,475177736.19482154,-0.001563857703673781,26.526210254529982,32,1,-0.005744774459388488
990001,2022-05-26,23.87612451081493,24.93131651048981,23.344504228638044,24.324075374104314,16448691,412857633.2653936,0.026444509711469562,15.471322674611038,32,1,-0.044372614503805995
990001,2022-05-27,24.516362716330573,24.716400104378575,23.517999539405103,23.83402037332667,50250000,1197931339.3496082,-0.02105926423202414,38.27490242460926,32,1,-0.008160605286541663
990001,2022-05-30,24.431663095653786,24.683215102242904,23.244095824630357,23.48894947643043,20494813,449977404.4294776,-0.014241582773021856,32.51205328418765,32,1,-0.0005847513415264387
990001,2022-05-31,23.50066335130763,24.68465461746775,23.23019643636617,24.462264499614243,73923325,2082270751.367177,0.040148500768675745,41.62078631686937,32,1,0.0011329707882800624
990001,2022-06-01,23.960268908876362,24.938999766482137,23.873051862427996,24.81050849759148,23015386,573650004.9940337,0.014176748569025172,42.262867228756164,32,1,0.002836445582617174
990001,2022-06-02,25.236540041715273,25.331233461127653,24.418806306520533,24.432761734705256,59834855,1487664362.6160548,-0.010429876328102994,44.634008794117804,32,1,0.03464870294503447
990001,2022-06-03,24.308199922284597,24.623674468930982,22.93824331457142,22.99844392291202,25434145,624436151.0976108,-0.05751823095388738,25.412392585047908,32,1,-0.0424085779231245
990001,2022-06-06,23.112496231531903,23.624751012732283,22.914053240360793,23.34842063448485,34064138,739789813.6783792,0.00863368767965337,96.65801535600002,32,1,0.0033360839748271627
990001,2022-06-07,23.565949277495953,23.96691648460455,23.07556103313282,23.56122106316704,13888729,327161512.61536896,0.008739665226630064,36.123144202905884,32,1,0.04373287062276135
990001,2022-06-08,23.134283009178443,23.614807927572596,22.752104757614703,23.252273687986413,11036343,318619907.62942815,-0.008744838990072931,10.472003061945031,32,1,-0.06592297103843225
990001,2022-06-09,22.98190661580412,23.63306814170892,22.874136153073685,23.347783242510882,28185669,670923118.9768047,0.005799147341893236,17.570874287837004,32,1,0.0034791557842639683
990001,2022-06-10,23.052031716149383,23.549169236226177,22.661170828960646,23.20190154831741,34544659,787284744.8048061,-0.010140693842017707,11.283080204818944,32,1,-0.024257110605519355
990001,2022-06-13,23.09971794860423,23.514817148468993,22.646172175265818,23.145198726325198,21357880,530320821.9148744,-0.004100344202062078,31.87329258880927,32,1,-0.01647423988883967
990001,2022-06-14,23.195879333678032,23.583108246892746,22.886662133803377,23.473054945024522,9659051,238816427.5420034,0.01241342331777332,29.40899263435086,32,1,-0.03583812528423836
990001,2022-06-15,23.531027122466078,24.338001774293225,23.3204532847041,24.206265354070027,9845379,238247642.4924276,0.0338761721558049,24.043674834895082,32,1,-0.009181122896428466
990001,2022-06-16,24.236838361023224,24.683054388692156,23.133404077604332,23.38146439760118,8860752,205692296.65000424,-0.03235707376181396,96.65801535600002,32,1,0.063721392325315
990001,2022-06-17,23.07178193362342,23.853200682025424,22.80297849593522,23.462633742014045,7055736,173005463.62715134,0.004519845893757412,43.27403192209898,32,1,-0.04887638286474782
990001,2022-06-20,22.961914423542567,23.39843614387408,22.893374379421104,23.25257652082638,21629379,519742536.2260437,-0.010745766261246636,47.89073472537112,32,1,-0.04543863625545477
990001,2022-06-21,23.285542542467887,23.964528958152894,22.974803269938487,23.68860474869909,43044742,1015929655.6327931,0.01938528835404813,18.327437090685105,32,1,-0.05023611160915124
990001,2022-06-22,23.64594894092653,24.441791583088413,23.252421756308536,24.121135731066964,21188512,475488471.9854406,0.019719743180545857,17.604506252692847,32,1,0.05959417858110062
990001,2022-06-23,24.361240544248666,24.42978634211505,23.7056550477097,24.063447237256284,5355617,134361398.99826625,-0.008479662281715193,32.23371191962016,32,1,-0.01979629426692095
990001,2022-06-24,24.14841871063756,24.531115777517652,23.82865524463085,24.294470873013967,18360161,488598323.6810182,0.010130946521807743,34.86785451946792,32,1,-0.003963553462838533
990001,2022-06-27,24.270088566207423,24.85235724589645,24.203067496319452,24.82368990539174,17409557,473534548.2533515,0.023107030048899805,10.511732191566892,32,1,-0.01763704210062665
990001,2022-06-28,24.89824003201524,25.512938205679713,23.916927086308462,24.437514800141777,73274906,1785110599.383949,-0.011499443201469204,28.428857624262474,32,1,-0.037274395127552484
990001,2022-06-29,24.53440858045168,24.998848834067505,23.838797318997578,24.38642851869343,8010472,206761713.21437842,-0.005628749968904106,31.81328409402331,32,1,-0.011559472263221883
990001,2022-06-30,24.519866144979698,24.85011465888517,24.161174288777545,24.606402417551312,17127758,450275769.91450346,0.009454457231834442,27.860191193644518,32,1,0.08609051646927789
990001,2022-07-01,24.444053990569564,24.69889399274056,23.290586825163768,23.692268746695053,57430235,1298689019.5128465,-0.03677105380259596,19.644139636321732,32,1,0.04743603780798958
990001,2022-07-04,23.638801251348408,24.281016825203935,23.573206492435325,24.26013129553561,30383487,635303238.1765512,0.022319454982844097,23.0659507688938,32,1,-0.03395757096412349
990001,2022-07-05,24.290252761808727,24.69706669422271,24.023959470882282,24.603754472739524,27429730,698233754.284679,0.015408519152708307,28.485736113185727,32,1,0.020444034755675113
990001,2022-07-06,24.798470379263836,24.990242500580997,23.712066165855294,23.96334270198276,22144284,564026888.3853366,-0.026232563669366084,33.25399538871561,32,1,-0.033181160710249825
990001,2022-07-07,23.890930092872626,23.996776335283847,23.736761758384155,23.90559451401037,27556454,549379447.1035311,-0.002204398040125799,44.67964268809721,32,1,-0.06743685515820784
990001,2022-07-08,24.01350065278575,24.381494137355446,23.49724618081319,23.914557458824877,34912708,697940144.5358179,0.0009669791136594558,58.63616219550609,32,1,0.033928739315164255
990001,2022-07-11,23.81778198810536,24.39319801185254,23.128905777869704,23.730458846606904,12435945,257967325.31812844,-0.0034669912529775916,26.608116036705013,32,1,0.039025588307398516
990001,2022-07-12,23.803398161547946,24.028819663151484,23.622733030318525,23.830269183906935,35358985,850669689.8425301,0.00045645666027786433,24.21634903568733,32,1,0.03489100501524122
990001,2022-07-13,23.883119214555506,24.404172837134627,23.883119214555506,24.212936068816912,9232512,192857216.80350247,0.017359639957770696,40.59799619347754,32,1,-0.020069135592212295
990001,2022-07-14,23.774976567854168,24.063682882512467,23.022468601951793,23.405770736248453,25615684,583822491.7788612,-0.0319334785830555,44.834761050231485,32,1,-0.009080514925148074
990001,2022-07-15,22.99260153046012,24.22493715983863,22.644022606739476,23.891170786546393,22311975,565295400.860444,0.014712590703104447,24.528319171250583,32,1,0.02414902298403771
990001,2022-07-18,23.37729617045521,24.695999639084842,23.29360175133282,24.695999639084842,14380081,355953089.3478138,0.03359009227907066,49.68322322179659,32,1,0.011159831297624304
990001,2022-07-19,24.058289506657786,24.34810885174626,23.673066678562364,24.023462850955493,18882540,492129732.5987467,-0.026515161344631864,55.34805059147138,32,1,-0.017305469764700772
990001,2022-07-20,23.818559089614656,24.48945905690231,23.21885361297633,23.985676147850118,14488534,346223434.9725181,0.0006305084217924069,66.10999119489684,32,1,-0.061734038011012744
990001,2022-07-21,24.096952015602938,25.326885246184155,24.096952015602938,25.272509618949073,11281233,286434673.51955175,0.05134793852351631,87.13429402648994,32,1,0.0010945866022667988
990001,2022-07-22,25.09682877857865,25.232708060907576,24.741512227932933,24.821227366529225,16681346,433097870.2075203,-0.015227370098793522,19.04010682026307,32,1,0.03608588711704364
990001,2022-07-25,24.937891720113676,25.169641217817283,23.859636831783096,24.009062376682596,9950144,255014534.27709028,-0.033089437445030845,31.810089088646095,32,1,-0.046452999215685284
990001,2022-07-26,24.237247411775567,24.47910349849913,23.849770515747544,24.020492593168765,26420857,592830111.4546236,0.0030755356634590367,31.76197363514585,32,1,0.02012445382420054
990001,2022-07-27,24.50217691137499,24.806244291663933,23.448370200498847,23.851866548632152,10724995,275291320.78252375,-0.00997774168723003,29.815837440665884,32,1,0.008986164803537249
990001,2022-07-28,23.816374552658495,24.132509952337976,22.82187028724359,23.204722702006446,30544429,731797135.3433017,-0.026476924266894238,21.631606190277225,32,1,0.024162898258916925
990001,2022-07-29,23.535169225741118,23.54790919623037,23.23166108207553,23.23166108207553,10194132,223044492.4780497,0.0038972706237944714,13.168153669357453,32,1,0.028579789050100272
990001,2022-08-01,23.389194168274486,24.196530144774524,22.92701496907188,23.75268179159586,13761880,378278257.6799996,0.01986787749803321,33.29006768190036,32,1,-0.028212090058642496
990001,2022-08-02,23.56236227297223,23.977070660709018,23.32894970761128,23.881162715436265,13636798,328000671.1446264,0.005466495050163119,20.171420766573558,32,1,-0.06165745145690911
990001,2022-08-03,23.695401733723774,24.112557496603518,23.178426368430348,23.72898662357228,44330209,1238097589.8426085,-0.010089515207514816,33.16191456205732,32,1,-0.022376944548881623
990001,2022-08-04,23.288813833440315,23.460225507443717,22.877870591938123,23.181537221394837,26841554,608149237.0392091,-0.021309051088763135,19.86903055788671,32,1,0.02920163444619523
990001,2022-08-05,22.93300378630179,23.97127800706917,22.757432496706034,23.776630066859177,17763930,426401993.3228953,0.02748180026030431,16.586182353609676,32,1,-0.022684548755008152
990001,2022-08-08,23.626299367180117,25.051549145833985,23.37489381667261,24.653580313740672,28832371,675576251.2321789,0.03639091876154458,36.120384307324684,32,1,-0.02819679326556363
990001,2022-08-09,24.826623973816044,25.33920233349569,24.44186917404391,24.90463021309794,5818145,150246245.4280275,0.010596380774635393,34.42695323373881,32,1,-0.06906771942731019
990001,2022-08-10,25.293340844706925,25.785946588336728,24.879551558634247,25.421893483734916,20526914,545776767.0913692,0.021274486209453197,44.03169851805034,32,1,0.06050887487045518
990001,2022-08-11,25.127062289122684,26.075674590944626,25.027183860741957,25.91741193464583,67330940,1730919362.8309207,0.021289003208404142,96.65801535600002,32,1,0.026902548543189388
990001,2022-08-12,26.077477738194784,26.527302642317935,25.52209496725208,25.870537831104766,23475589,571607751.4276164,-0.0036685386473013747,37.02494946907907,32,1,0.024878858962647077
990001,2022-08-15,25.594595838953346,27.276232889520827,25.365067415395327,27.06866927768993,21073350,633188915.7404293,0.04755965352135112,41.717638975898474,32,1,0.032051236048411536
